epoch,loss,encoder_mse,dec_mse,bitwise-error,adversarial_bce,discr_cover_bce,discr_encod_bce,duration
27,0.2478,0.0080,0.2412,0.4258,1.0131,0.5761,0.5619,33
28,0.2475,0.0092,0.2401,0.4243,1.0263,0.5657,0.5441,33
29,0.2451,0.0087,0.2380,0.4157,0.9528,0.5923,0.5983,32
30,0.2432,0.0088,0.2361,0.4087,0.9193,0.6101,0.6061,33
31,0.2422,0.0101,0.2343,0.3997,0.9177,0.5958,0.6046,32
32,0.2386,0.0077,0.2323,0.3964,0.8861,0.6057,0.6246,32
33,0.2383,0.0071,0.2325,0.3967,0.8786,0.6269,0.6169,32
34,0.2380,0.0081,0.2314,0.3941,0.9382,0.6052,0.5853,32
35,0.2377,0.0078,0.2312,0.3923,0.9912,0.5453,0.5664,32
36,0.2366,0.0063,0.2310,0.3913,1.1566,0.4930,0.4769,32
37,0.2371,0.0082,0.2300,0.3872,1.3394,0.3830,0.3867,32
38,0.2324,0.0075,0.2257,0.3737,1.4107,0.3603,0.3751,32
39,0.2332,0.0076,0.2265,0.3757,1.4114,0.3702,0.3607,32
40,0.2319,0.0079,0.2249,0.3725,1.4187,0.3674,0.3682,32
41,0.2315,0.0074,0.2248,0.3691,1.5922,0.3194,0.3137,32
42,0.2299,0.0075,0.2229,0.3675,1.6776,0.3241,0.2934,32
43,0.2273,0.0088,0.2195,0.3583,1.5988,0.3016,0.3223,32
44,0.2233,0.0083,0.2156,0.3473,1.9668,0.2368,0.2230,32
45,0.2233,0.0094,0.2147,0.3455,2.0054,0.2022,0.2200,32
46,0.2217,0.0077,0.2141,0.3435,2.2153,0.1988,0.1726,33
47,0.2190,0.0069,0.2121,0.3393,2.0986,0.2045,0.1975,32
48,0.2202,0.0076,0.2128,0.3397,2.0450,0.2382,0.2219,32
49,0.2195,0.0072,0.2124,0.3428,2.1395,0.1964,0.2044,32
50,0.2184,0.0069,0.2114,0.3388,2.1974,0.2003,0.1961,33
51,0.2165,0.0075,0.2089,0.3297,2.3770,0.1817,0.1602,32
52,0.2129,0.0076,0.2051,0.3223,2.4701,0.1451,0.1443,32
53,0.2122,0.0076,0.2046,0.3221,2.2695,0.2001,0.1756,32
54,0.2119,0.0074,0.2045,0.3210,2.2817,0.2045,0.2001,32
55,0.2130,0.0082,0.2048,0.3202,2.3944,0.1801,0.1849,32
56,0.2106,0.0080,0.2026,0.3153,2.4359,0.1613,0.1621,32
57,0.2061,0.0066,0.1991,0.3075,2.4805,0.1528,0.1572,32
58,0.2053,0.0076,0.1976,0.3057,2.4363,0.1743,0.1529,33
59,0.2040,0.0061,0.1972,0.3033,2.4610,0.1459,0.1542,32
60,0.2029,0.0075,0.1952,0.2988,2.3764,0.2131,0.1816,32
61,0.2026,0.0082,0.1942,0.2944,2.6992,0.1438,0.1296,32
62,0.1996,0.0069,0.1920,0.2899,2.8265,0.1163,0.1175,32
63,0.2003,0.0073,0.1923,0.2906,2.9156,0.1191,0.1068,33
64,0.1992,0.0087,0.1904,0.2882,2.7655,0.1252,0.1152,32
65,0.1969,0.0076,0.1886,0.2848,2.9823,0.0854,0.0853,33
66,0.1976,0.0092,0.1876,0.2788,3.5780,0.0530,0.0499,32
67,0.1915,0.0076,0.1828,0.2707,3.3564,0.0686,0.0691,32
68,0.1896,0.0062,0.1821,0.2669,3.1443,0.0875,0.0863,33
69,0.1864,0.0075,0.1782,0.2635,3.0039,0.1310,0.1150,32
70,0.1881,0.0072,0.1801,0.2643,2.9169,0.1213,0.1181,32
71,0.1873,0.0065,0.1796,0.2630,3.1240,0.1180,0.1106,32
72,0.1886,0.0080,0.1801,0.2660,2.8721,0.1453,0.1367,33
73,0.1860,0.0079,0.1770,0.2598,3.3754,0.0713,0.0728,32
74,0.1858,0.0085,0.1763,0.2577,3.5178,0.0632,0.0602,32
75,0.1853,0.0070,0.1776,0.2589,2.8293,0.1281,0.1258,32
76,0.1847,0.0067,0.1766,0.2560,3.4619,0.0799,0.0770,32
77,0.1821,0.0073,0.1735,0.2504,3.4674,0.0677,0.0600,32
78,0.1789,0.0067,0.1706,0.2447,3.6410,0.0504,0.0535,32
79,0.1773,0.0060,0.1697,0.2432,3.4558,0.0763,0.0736,32
80,0.1791,0.0068,0.1712,0.2462,3.1458,0.0990,0.0908,32
81,0.1800,0.0068,0.1715,0.2463,3.7373,0.0559,0.0552,32
82,0.1805,0.0072,0.1717,0.2455,3.7951,0.0598,0.0524,32
83,0.1793,0.0076,0.1700,0.2443,4.0336,0.0407,0.0396,32
84,0.1759,0.0067,0.1679,0.2410,3.2477,0.1283,0.1235,32
85,0.1747,0.0065,0.1671,0.2372,3.1030,0.1221,0.1081,32
86,0.1744,0.0064,0.1660,0.2349,3.9080,0.0602,0.0622,32
87,0.1704,0.0061,0.1617,0.2281,4.5059,0.0153,0.0185,33
88,0.1725,0.0068,0.1638,0.2306,3.9593,0.0366,0.0356,32
89,0.1739,0.0075,0.1647,0.2342,4.0146,0.0378,0.0328,32
90,0.1692,0.0065,0.1613,0.2273,3.3963,0.0861,0.0890,31
91,0.1714,0.0068,0.1631,0.2308,3.4966,0.0824,0.0747,33
92,0.1698,0.0066,0.1615,0.2264,3.6059,0.0883,0.0661,32
93,0.1682,0.0056,0.1608,0.2232,3.4122,0.0861,0.1011,32
94,0.1657,0.0060,0.1574,0.2191,4.0780,0.0335,0.0332,32
95,0.1641,0.0066,0.1557,0.2149,3.7072,0.0546,0.0605,32
96,0.1674,0.0068,0.1587,0.2192,3.9466,0.0695,0.0557,32
97,0.1633,0.0062,0.1550,0.2139,3.8870,0.0592,0.0472,33
98,0.1641,0.0064,0.1562,0.2146,3.4317,0.0831,0.0848,32
99,0.1643,0.0067,0.1557,0.2156,3.8959,0.0578,0.0485,33
100,0.1619,0.0059,0.1546,0.2139,3.1285,0.1309,0.1458,32
101,0.1624,0.0054,0.1550,0.2139,3.6316,0.0759,0.0773,32
102,0.1633,0.0061,0.1552,0.2155,3.7827,0.0573,0.0558,32
103,0.1608,0.0062,0.1530,0.2106,3.4657,0.0912,0.0808,32
104,0.1632,0.0061,0.1551,0.2140,3.8741,0.0499,0.0528,32
105,0.1618,0.0057,0.1543,0.2133,3.5174,0.0733,0.0664,32
106,0.1604,0.0056,0.1529,0.2099,3.6204,0.0829,0.0781,32
107,0.1618,0.0060,0.1532,0.2123,4.4041,0.0411,0.0289,33
108,0.1602,0.0061,0.1519,0.2095,4.0415,0.0438,0.0515,32
109,0.1589,0.0062,0.1505,0.2069,4.0681,0.0424,0.0504,33
110,0.1594,0.0055,0.1523,0.2095,3.2516,0.1201,0.1088,32
111,0.1591,0.0057,0.1512,0.2055,3.8352,0.0677,0.0584,33
112,0.1566,0.0062,0.1470,0.1996,5.2304,0.0106,0.0108,32
113,0.1542,0.0061,0.1455,0.1964,4.4017,0.0423,0.0314,32
114,0.1561,0.0061,0.1478,0.2011,4.0476,0.0550,0.0655,32
115,0.1546,0.0053,0.1470,0.1996,3.9418,0.0572,0.0571,32
116,0.1545,0.0054,0.1468,0.1968,3.9016,0.0759,0.0671,33
117,0.1523,0.0062,0.1439,0.1930,3.9917,0.0715,0.0551,33
118,0.1531,0.0062,0.1448,0.1956,3.9696,0.0435,0.0423,32
119,0.1517,0.0056,0.1440,0.1947,3.7009,0.0641,0.0712,33
120,0.1488,0.0057,0.1417,0.1887,3.0833,0.1613,0.1569,32
121,0.1483,0.0061,0.1402,0.1857,3.8799,0.0691,0.0682,32
122,0.1478,0.0054,0.1403,0.1858,3.7011,0.0853,0.0624,32
123,0.1481,0.0066,0.1395,0.1842,4.0360,0.0600,0.0786,32
124,0.1493,0.0066,0.1409,0.1871,3.8050,0.0619,0.0710,32
125,0.1479,0.0055,0.1400,0.1854,4.0735,0.0396,0.0361,32
126,0.1472,0.0061,0.1388,0.1842,4.1922,0.0378,0.0388,32
127,0.1476,0.0060,0.1397,0.1831,3.7825,0.0708,0.0622,32
128,0.1457,0.0053,0.1380,0.1818,3.9716,0.0469,0.0553,32
129,0.1443,0.0054,0.1370,0.1804,3.5356,0.1058,0.0778,32
130,0.1463,0.0061,0.1384,0.1824,3.7012,0.0623,0.0749,32
131,0.1476,0.0061,0.1396,0.1845,3.6799,0.0756,0.0833,33
132,0.1461,0.0056,0.1382,0.1832,3.9545,0.0503,0.0458,32
133,0.1460,0.0062,0.1373,0.1795,4.3231,0.0414,0.0543,32
134,0.1464,0.0059,0.1384,0.1833,3.8690,0.0703,0.0689,33
135,0.1470,0.0057,0.1389,0.1822,4.1396,0.0562,0.0476,32
136,0.1440,0.0055,0.1368,0.1807,3.3642,0.1093,0.1025,32
137,0.1472,0.0064,0.1390,0.1844,3.7067,0.0772,0.0742,33
138,0.1460,0.0053,0.1381,0.1830,4.2070,0.0446,0.0504,32
139,0.1444,0.0052,0.1372,0.1806,3.5642,0.0756,0.0981,32
140,0.1443,0.0056,0.1370,0.1816,3.3712,0.1409,0.1317,32
141,0.1460,0.0060,0.1380,0.1814,3.8230,0.0871,0.0561,32
142,0.1432,0.0055,0.1358,0.1778,3.5563,0.0949,0.1068,32
143,0.1436,0.0053,0.1365,0.1792,3.3481,0.1536,0.1421,32
144,0.1438,0.0051,0.1366,0.1806,3.6493,0.0968,0.0654,32
145,0.1410,0.0047,0.1344,0.1770,3.3537,0.1062,0.1138,33
146,0.1439,0.0058,0.1362,0.1797,3.5637,0.0826,0.0840,33
147,0.1433,0.0053,0.1363,0.1806,3.2440,0.1140,0.1008,32
148,0.1439,0.0051,0.1365,0.1807,3.7869,0.0637,0.0590,32
149,0.1428,0.0056,0.1356,0.1794,3.2945,0.1062,0.0987,32
150,0.1440,0.0053,0.1363,0.1790,3.9864,0.0667,0.0637,33
151,0.1425,0.0053,0.1352,0.1771,3.5658,0.0901,0.0926,32
152,0.1458,0.0049,0.1384,0.1815,3.8979,0.0679,0.0765,32
153,0.1446,0.0047,0.1375,0.1825,3.8311,0.1033,0.1039,32
154,0.1429,0.0049,0.1357,0.1780,3.7920,0.0754,0.0667,33
155,0.1434,0.0049,0.1365,0.1819,3.4708,0.0970,0.1112,32
156,0.1418,0.0051,0.1346,0.1764,3.5926,0.1238,0.1015,32
157,0.1424,0.0049,0.1353,0.1779,3.7264,0.1233,0.0978,32
158,0.1418,0.0047,0.1351,0.1773,3.3920,0.1062,0.0996,32
159,0.1430,0.0051,0.1362,0.1790,3.3392,0.1137,0.1106,32
160,0.1415,0.0046,0.1346,0.1766,3.6508,0.0677,0.0658,33
161,0.1424,0.0053,0.1349,0.1773,3.8757,0.0467,0.0496,32
162,0.1420,0.0052,0.1346,0.1754,3.7289,0.0662,0.0706,32
163,0.1433,0.0051,0.1364,0.1803,3.3566,0.1272,0.1181,32
164,0.1420,0.0048,0.1350,0.1769,3.6577,0.0687,0.0657,32
165,0.1405,0.0047,0.1342,0.1773,3.0184,0.1428,0.1534,32
166,0.1430,0.0048,0.1364,0.1785,3.3075,0.1540,0.1444,32
167,0.1419,0.0051,0.1351,0.1766,3.2811,0.1407,0.1420,32
168,0.1424,0.0052,0.1355,0.1783,3.2765,0.1218,0.1183,32
169,0.1437,0.0052,0.1366,0.1785,3.4599,0.0750,0.0731,32
170,0.1424,0.0051,0.1352,0.1777,3.7051,0.0831,0.0713,32
171,0.1418,0.0047,0.1349,0.1775,3.6025,0.0879,0.0931,32
172,0.1415,0.0048,0.1351,0.1771,3.0793,0.1838,0.1686,32
173,0.1413,0.0047,0.1346,0.1768,3.3878,0.1018,0.1088,32
174,0.1416,0.0047,0.1345,0.1746,3.7870,0.0644,0.0715,32
175,0.1416,0.0049,0.1348,0.1751,3.4002,0.1135,0.1131,32
176,0.1403,0.0044,0.1340,0.1760,3.2659,0.1170,0.1085,32
177,0.1431,0.0051,0.1359,0.1779,3.6373,0.0534,0.0548,32
178,0.1434,0.0053,0.1355,0.1779,4.1489,0.0445,0.0494,33
179,0.1420,0.0048,0.1348,0.1769,3.7987,0.0953,0.0794,32
180,0.1418,0.0050,0.1350,0.1776,3.3937,0.0945,0.0987,32
181,0.1414,0.0051,0.1340,0.1757,3.8156,0.0738,0.0713,32
182,0.1399,0.0047,0.1332,0.1726,3.3979,0.0979,0.1082,33
183,0.1427,0.0055,0.1354,0.1775,3.4588,0.1198,0.1323,33
184,0.1416,0.0048,0.1347,0.1775,3.4996,0.1014,0.0979,32
185,0.1420,0.0046,0.1354,0.1776,3.2623,0.1525,0.1354,33
186,0.1420,0.0043,0.1353,0.1789,3.6881,0.0779,0.0657,32
187,0.1408,0.0049,0.1341,0.1763,3.2782,0.1410,0.1425,32
188,0.1428,0.0048,0.1359,0.1771,3.5070,0.0975,0.1077,32
189,0.1422,0.0050,0.1349,0.1765,3.7953,0.0909,0.0712,32
190,0.1406,0.0045,0.1338,0.1756,3.5504,0.0908,0.0910,32
191,0.1391,0.0043,0.1331,0.1741,2.9629,0.1983,0.1868,32
192,0.1408,0.0047,0.1346,0.1761,2.9726,0.1586,0.1717,33
193,0.1403,0.0044,0.1340,0.1762,3.2284,0.1365,0.1258,32
194,0.1413,0.0046,0.1348,0.1758,3.2867,0.1393,0.1315,32
195,0.1417,0.0047,0.1348,0.1758,3.6611,0.0720,0.0650,32
196,0.1420,0.0047,0.1351,0.1755,3.5619,0.0795,0.0745,33
197,0.1428,0.0049,0.1354,0.1768,3.8891,0.0644,0.0655,33
198,0.1429,0.0051,0.1357,0.1789,3.6446,0.0786,0.0874,32
199,0.1406,0.0048,0.1338,0.1739,3.4717,0.0910,0.0812,32
200,0.1423,0.0044,0.1358,0.1790,3.4454,0.0978,0.0946,32
201,0.1412,0.0044,0.1347,0.1759,3.3416,0.1087,0.1097,33
202,0.1382,0.0042,0.1320,0.1722,3.2597,0.1260,0.1120,32
203,0.1408,0.0047,0.1342,0.1751,3.2768,0.1178,0.1028,32
204,0.1410,0.0049,0.1344,0.1742,3.1624,0.1382,0.1398,32
205,0.1399,0.0047,0.1335,0.1748,3.1118,0.1638,0.1412,32
206,0.1394,0.0043,0.1332,0.1744,3.1195,0.1077,0.1201,32
207,0.1448,0.0047,0.1379,0.1792,3.6390,0.0859,0.0799,32
208,0.1412,0.0047,0.1345,0.1759,3.3463,0.1118,0.1013,32
209,0.1404,0.0043,0.1341,0.1761,3.3296,0.1008,0.0931,32
210,0.1391,0.0042,0.1330,0.1738,3.2022,0.1527,0.1512,31
211,0.1425,0.0054,0.1351,0.1790,3.6841,0.0830,0.0702,33
212,0.1422,0.0047,0.1354,0.1747,3.5260,0.0918,0.1058,32
213,0.1401,0.0048,0.1333,0.1731,3.4784,0.0965,0.0761,31
214,0.1400,0.0044,0.1337,0.1738,3.1486,0.1308,0.1400,32
215,0.1419,0.0050,0.1348,0.1760,3.5699,0.0806,0.0695,33
216,0.1417,0.0049,0.1345,0.1761,3.8018,0.0622,0.0534,33
217,0.1385,0.0046,0.1322,0.1722,3.0822,0.1323,0.1247,32
218,0.1432,0.0055,0.1360,0.1778,3.3876,0.1214,0.1077,32
219,0.1387,0.0045,0.1325,0.1724,3.1102,0.1456,0.1402,32
220,0.1394,0.0043,0.1333,0.1748,3.0850,0.1242,0.1337,32
221,0.1393,0.0043,0.1331,0.1740,3.1413,0.1124,0.1070,32
222,0.1393,0.0041,0.1332,0.1758,3.3234,0.1276,0.1063,33
223,0.1395,0.0041,0.1335,0.1753,3.1434,0.1408,0.1353,32
224,0.1406,0.0043,0.1342,0.1723,3.4315,0.0884,0.0937,32
225,0.1413,0.0042,0.1350,0.1770,3.3889,0.0904,0.0802,32
226,0.1408,0.0049,0.1339,0.1722,3.5287,0.1049,0.0929,32
227,0.1396,0.0043,0.1330,0.1733,3.5687,0.0824,0.0944,32
228,0.1402,0.0044,0.1342,0.1751,2.9828,0.1342,0.1238,33
229,0.1385,0.0041,0.1328,0.1728,2.9017,0.1556,0.1521,33
230,0.1396,0.0046,0.1334,0.1732,3.0085,0.1675,0.1393,33
231,0.1409,0.0047,0.1340,0.1744,3.6260,0.0785,0.0708,32
232,0.1392,0.0044,0.1323,0.1727,3.8254,0.0372,0.0475,32
233,0.1398,0.0046,0.1335,0.1750,3.0335,0.1170,0.1096,32
234,0.1381,0.0047,0.1319,0.1722,2.9415,0.1863,0.1774,32
235,0.1393,0.0041,0.1333,0.1745,3.1239,0.1489,0.1546,32
236,0.1392,0.0041,0.1335,0.1758,2.8544,0.1598,0.1312,32
237,0.1397,0.0047,0.1332,0.1731,3.1553,0.0995,0.1076,33
238,0.1386,0.0042,0.1324,0.1722,3.3231,0.1395,0.1098,31
239,0.1391,0.0039,0.1331,0.1726,3.2265,0.1026,0.1165,32
240,0.1401,0.0047,0.1337,0.1752,3.1635,0.1435,0.1382,32
241,0.1386,0.0044,0.1326,0.1721,2.9520,0.1807,0.1449,33
242,0.1404,0.0043,0.1342,0.1755,3.1947,0.1025,0.1044,33
243,0.1413,0.0045,0.1345,0.1753,3.6578,0.0630,0.0690,33
244,0.1375,0.0044,0.1313,0.1714,3.1540,0.1250,0.1195,32
245,0.1410,0.0050,0.1343,0.1758,3.1628,0.1509,0.1232,32
246,0.1385,0.0041,0.1328,0.1736,2.8510,0.1577,0.1459,32
247,0.1395,0.0041,0.1334,0.1743,3.1521,0.1115,0.1135,32
248,0.1378,0.0040,0.1322,0.1715,2.8010,0.1686,0.1747,32
249,0.1410,0.0043,0.1348,0.1755,3.1529,0.1357,0.1140,33
250,0.1396,0.0042,0.1334,0.1739,3.3072,0.0854,0.0845,32
251,0.1417,0.0040,0.1356,0.1744,3.2440,0.1075,0.1034,33
252,0.1396,0.0046,0.1332,0.1730,3.1112,0.1294,0.1026,33
253,0.1395,0.0040,0.1336,0.1750,3.0718,0.1026,0.1069,33
254,0.1410,0.0051,0.1340,0.1761,3.3030,0.1018,0.0882,32
255,0.1393,0.0044,0.1331,0.1760,3.1713,0.1126,0.1251,33
256,0.1377,0.0042,0.1321,0.1732,2.7363,0.1752,0.1513,32
257,0.1376,0.0039,0.1319,0.1713,2.9965,0.1455,0.1292,32
258,0.1398,0.0039,0.1341,0.1753,2.9985,0.1211,0.1265,33
259,0.1393,0.0044,0.1330,0.1726,3.2681,0.1096,0.1098,33
260,0.1404,0.0042,0.1345,0.1759,2.9330,0.1620,0.1652,32
261,0.1391,0.0040,0.1334,0.1745,2.8469,0.1699,0.1645,32
262,0.1379,0.0048,0.1317,0.1709,2.8212,0.1744,0.1507,33
263,0.1386,0.0043,0.1325,0.1722,3.0799,0.1209,0.1176,33
264,0.1384,0.0040,0.1325,0.1729,3.1545,0.0979,0.0964,32
265,0.1368,0.0044,0.1304,0.1677,3.3670,0.0789,0.0866,32
266,0.1352,0.0045,0.1287,0.1655,3.4272,0.0911,0.0875,33
267,0.1340,0.0045,0.1274,0.1638,3.4680,0.0930,0.0784,32
268,0.1352,0.0042,0.1288,0.1638,3.4552,0.0768,0.0712,32
269,0.1324,0.0042,0.1263,0.1617,3.1989,0.1220,0.1264,31
270,0.1342,0.0041,0.1280,0.1644,3.3218,0.1100,0.1000,32
271,0.1362,0.0043,0.1293,0.1629,3.8993,0.0667,0.0567,33
272,0.1313,0.0041,0.1253,0.1587,3.2350,0.1143,0.1187,32
273,0.1313,0.0040,0.1255,0.1606,3.0036,0.1486,0.1393,32
274,0.1328,0.0045,0.1262,0.1608,3.4784,0.1227,0.1093,32
275,0.1325,0.0046,0.1262,0.1601,3.0779,0.1204,0.1180,32
276,0.1318,0.0039,0.1260,0.1617,3.0774,0.1293,0.1264,32
277,0.1332,0.0043,0.1271,0.1616,3.1090,0.1250,0.1131,32
278,0.1342,0.0045,0.1277,0.1627,3.2919,0.1184,0.1278,32
279,0.1319,0.0042,0.1261,0.1605,2.8369,0.2049,0.1938,32
280,0.1337,0.0040,0.1272,0.1619,3.6391,0.0759,0.0736,33
281,0.1325,0.0043,0.1260,0.1608,3.4308,0.0968,0.0924,33
282,0.1329,0.0042,0.1263,0.1598,3.6729,0.0972,0.0949,32
283,0.1297,0.0040,0.1238,0.1569,3.0944,0.1091,0.1073,32
284,0.1332,0.0041,0.1270,0.1612,3.2995,0.1281,0.1143,32
285,0.1305,0.0044,0.1240,0.1585,3.3239,0.1260,0.1215,32
286,0.1298,0.0039,0.1243,0.1596,2.6913,0.2107,0.1893,32
287,0.1320,0.0043,0.1257,0.1598,3.3365,0.1423,0.1032,31
288,0.1328,0.0047,0.1260,0.1617,3.4737,0.0717,0.0756,32
289,0.1310,0.0041,0.1247,0.1575,3.3594,0.0956,0.0832,33
290,0.1319,0.0043,0.1258,0.1602,3.0662,0.1090,0.1191,32
291,0.1305,0.0039,0.1246,0.1581,3.0851,0.1474,0.1397,32
292,0.1288,0.0044,0.1225,0.1541,3.1744,0.1294,0.1122,32
293,0.1308,0.0046,0.1241,0.1575,3.4198,0.1235,0.1034,32
294,0.1308,0.0048,0.1232,0.1525,4.1639,0.0391,0.0519,33
295,0.1270,0.0042,0.1205,0.1499,3.6019,0.0579,0.0610,32
296,0.1284,0.0045,0.1216,0.1512,3.6770,0.0868,0.0761,32
297,0.1254,0.0043,0.1192,0.1473,3.1454,0.1230,0.1161,32
298,0.1254,0.0044,0.1192,0.1475,3.1793,0.1216,0.1099,33
299,0.1253,0.0042,0.1190,0.1481,3.3602,0.0882,0.0951,33
300,0.1251,0.0045,0.1187,0.1471,3.1962,0.1099,0.1059,33
301,0.1275,0.0041,0.1212,0.1515,3.4083,0.1054,0.0999,32
302,0.1254,0.0047,0.1188,0.1477,3.3255,0.0738,0.0807,33
303,0.1234,0.0040,0.1173,0.1458,3.2441,0.1383,0.1245,33
304,0.1243,0.0037,0.1186,0.1480,3.1030,0.1251,0.1114,32
305,0.1264,0.0041,0.1199,0.1503,3.6329,0.0891,0.0812,32
306,0.1251,0.0041,0.1191,0.1496,3.1339,0.1196,0.1272,33
307,0.1258,0.0043,0.1193,0.1480,3.5233,0.1100,0.0933,33
308,0.1246,0.0044,0.1183,0.1446,3.1944,0.1417,0.1312,32
309,0.1258,0.0043,0.1191,0.1473,3.6814,0.0681,0.0742,32
310,0.1261,0.0049,0.1190,0.1489,3.6699,0.0684,0.0671,32
311,0.1259,0.0042,0.1197,0.1482,3.2434,0.1180,0.1399,32
312,0.1257,0.0042,0.1192,0.1467,3.5326,0.1384,0.1064,32
313,0.1237,0.0042,0.1174,0.1475,3.3695,0.1212,0.1236,32
314,0.1241,0.0039,0.1182,0.1457,3.0795,0.1289,0.1260,32
315,0.1249,0.0040,0.1189,0.1490,3.2078,0.1287,0.1061,32
316,0.1226,0.0041,0.1167,0.1460,2.9913,0.1381,0.1364,32
317,0.1228,0.0041,0.1171,0.1447,2.8318,0.1834,0.1594,32
318,0.1246,0.0039,0.1189,0.1452,3.0372,0.1301,0.1327,32
319,0.1228,0.0039,0.1169,0.1447,3.1732,0.1285,0.1020,33
320,0.1247,0.0039,0.1188,0.1470,3.2241,0.0999,0.1008,32
321,0.1220,0.0037,0.1165,0.1438,2.8330,0.1366,0.1254,32
322,0.1284,0.0049,0.1212,0.1503,3.8538,0.0536,0.0540,32
323,0.1254,0.0050,0.1179,0.1470,3.9924,0.0584,0.0611,32
324,0.1228,0.0041,0.1168,0.1451,3.1066,0.1256,0.1146,32
325,0.1245,0.0039,0.1185,0.1474,3.2602,0.0940,0.0913,32
326,0.1236,0.0044,0.1171,0.1455,3.3907,0.1292,0.1115,32
327,0.1241,0.0040,0.1181,0.1483,3.2835,0.1113,0.1261,33
328,0.1218,0.0040,0.1160,0.1424,2.9669,0.1296,0.1306,32
329,0.1231,0.0042,0.1171,0.1462,3.0600,0.1491,0.1412,32
330,0.1219,0.0039,0.1159,0.1426,3.2903,0.0946,0.1013,33
331,0.1240,0.0039,0.1179,0.1454,3.3616,0.1013,0.0852,32
332,0.1245,0.0045,0.1181,0.1448,3.2723,0.1069,0.0975,32
333,0.1235,0.0044,0.1170,0.1444,3.3798,0.1018,0.0804,32
334,0.1220,0.0039,0.1162,0.1441,3.1291,0.1086,0.1175,32
335,0.1244,0.0045,0.1180,0.1479,3.3031,0.1026,0.0963,32
336,0.1225,0.0042,0.1165,0.1443,3.0755,0.1193,0.1323,33
337,0.1226,0.0037,0.1172,0.1453,2.8078,0.1847,0.1890,32
338,0.1222,0.0036,0.1169,0.1443,2.7851,0.2073,0.1809,33
339,0.1241,0.0036,0.1187,0.1461,2.9208,0.1366,0.1479,32
340,0.1247,0.0040,0.1186,0.1502,3.3257,0.1280,0.1331,32
341,0.1212,0.0039,0.1153,0.1427,3.1524,0.1181,0.1091,32
342,0.1225,0.0038,0.1169,0.1449,2.9647,0.1229,0.1088,32
343,0.1258,0.0035,0.1201,0.1458,3.2544,0.1266,0.1009,32
344,0.1225,0.0039,0.1167,0.1450,3.0298,0.1614,0.1393,32
345,0.1239,0.0041,0.1181,0.1476,2.9261,0.1337,0.1432,33
346,0.1234,0.0039,0.1172,0.1450,3.5356,0.0940,0.0894,32
347,0.1229,0.0039,0.1170,0.1447,3.1737,0.1289,0.1189,33
348,0.1210,0.0039,0.1155,0.1421,2.7712,0.2057,0.2109,32
349,0.1213,0.0036,0.1161,0.1444,2.6685,0.2198,0.2154,33
350,0.1226,0.0037,0.1171,0.1456,2.8987,0.1521,0.1452,32
351,0.1253,0.0038,0.1191,0.1483,3.4822,0.1259,0.1059,32
352,0.1221,0.0037,0.1164,0.1444,3.1918,0.0712,0.0900,32
353,0.1212,0.0038,0.1156,0.1428,3.0037,0.1630,0.1465,32
354,0.1231,0.0038,0.1175,0.1436,3.0135,0.1387,0.1516,32
355,0.1225,0.0038,0.1167,0.1440,3.1767,0.1235,0.1087,32
356,0.1234,0.0040,0.1173,0.1446,3.3018,0.0960,0.0921,33
